TEMP_1,PPM_1,LEVEL_1,TEMP_2,PPM_2,LEVEL_2,TEMP_3,PPM_3,LEVEL_3,TEMP_4,PPM_4,LEVEL_4,TEMP_5,PPM_5,LEVEL_5,gas_leak,temp_overshoot,tank_leak
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.96,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.95,26.0,0.0,9.95,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.95,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,26.0,0.0,9.96,0,0,0
